generation,pokedex_number,name,description,species,type_1,type_2,height_m,weight_kg,ability_1,ability_2,ability_hidden,stat_total,hp,attack,defense,sp_attack,sp_defense,speed,sound_link,image_link
5,529,Drilbur,It brings its claws together and whirls around at high speed before rushing toward its prey.,Mole Pokémon,Ground,,0.3,8.5,Sand Rush,Sand Force,Mold Breaker,328.0,60.0,85.0,40.0,30.0,45.0,68.0,https://play.pokemonshowdown.com/audio/cries/drilbur.mp3,https://projectpokemon.org/images/normal-sprite/drilbur.gif
5,530,Excadrill,It’s not uncommon for tunnels that appear to have formed naturally to actually be a result of Excadrill’s rampant digging.,Subterrene Pokémon,Ground,Steel,0.7,40.4,Sand Rush,Sand Force,Mold Breaker,508.0,110.0,135.0,60.0,50.0,65.0,88.0,https://play.pokemonshowdown.com/audio/cries/excadrill.mp3,https://projectpokemon.org/images/normal-sprite/excadrill.gif
5,531,Audino,Audino’s sense of hearing is superb. Not even a pebble rolling along over a mile away will escape Audino’s ears.,Hearing Pokémon,Normal,,1.1,31.0,Healer,Regenerator,Klutz,445.0,103.0,60.0,86.0,60.0,86.0,50.0,https://play.pokemonshowdown.com/audio/cries/audino.mp3,https://projectpokemon.org/images/normal-sprite/audino.gif
5,532,Timburr,"It loves helping out with construction projects. It loves it so much that if rain causes work to halt, it swings its log around and throws a tantrum.",Muscular Pokémon,Fighting,,0.6,12.5,Guts,Sheer Force,Iron Fist,305.0,75.0,80.0,55.0,25.0,35.0,35.0,https://play.pokemonshowdown.com/audio/cries/timburr.mp3,https://projectpokemon.org/images/normal-sprite/timburr.gif
5,533,Gurdurr,"It shows off its muscles to Machoke and other Gurdurr. If it fails to measure up to the other Pokémon, it lies low for a little while.",Muscular Pokémon,Fighting,,1.2,40.0,Guts,Sheer Force,Iron Fist,405.0,85.0,105.0,85.0,40.0,50.0,40.0,https://play.pokemonshowdown.com/audio/cries/gurdurr.mp3,https://projectpokemon.org/images/normal-sprite/gurdurr.gif
5,534,Conkeldurr,"Concrete mixed by Conkeldurr is much more durable than normal concrete, even when the compositions of the two materials are the same.",Muscular Pokémon,Fighting,,1.4,87.0,Guts,Sheer Force,Iron Fist,505.0,105.0,140.0,95.0,55.0,65.0,45.0,https://play.pokemonshowdown.com/audio/cries/conkeldurr.mp3,https://projectpokemon.org/images/normal-sprite/conkeldurr.gif
5,535,Tympole,Graceful ripples running across the water’s surface are a sure sign that Tympole are singing in high-pitched voices below.,Tadpole Pokémon,Water,,0.5,4.5,Swift Swim,Hydration,Water Absorb,294.0,50.0,50.0,40.0,50.0,40.0,64.0,https://play.pokemonshowdown.com/audio/cries/tympole.mp3,https://projectpokemon.org/images/normal-sprite/tympole.gif
5,536,Palpitoad,"It weakens its prey with sound waves intense enough to cause headaches, then entangles them with its sticky tongue.",Vibration Pokémon,Water,Ground,0.8,17.0,Swift Swim,Hydration,Water Absorb,384.0,75.0,65.0,55.0,65.0,55.0,69.0,https://play.pokemonshowdown.com/audio/cries/palpitoad.mp3,https://projectpokemon.org/images/normal-sprite/palpitoad.gif
5,537,Seismitoad,The vibrating of the bumps all over its body causes earthquake-like tremors. Seismitoad and Croagunk are similar species.,Vibration Pokémon,Water,Ground,1.5,62.0,Swift Swim,Poison Touch,Water Absorb,509.0,105.0,95.0,75.0,85.0,75.0,74.0,https://play.pokemonshowdown.com/audio/cries/seismitoad.mp3,https://projectpokemon.org/images/normal-sprite/seismitoad.gif
5,538,Throh,"It performs throwing moves with first-rate skill. Over the course of many battles, Throh’s belt grows darker as it absorbs its wearer’s sweat.",Judo Pokémon,Fighting,,1.3,55.5,Guts,Inner Focus,Mold Breaker,465.0,120.0,100.0,85.0,30.0,85.0,45.0,https://play.pokemonshowdown.com/audio/cries/throh.mp3,https://projectpokemon.org/images/normal-sprite/throh.gif
5,539,Sawk,"If you see a Sawk training in the mountains in its single-minded pursuit of strength, it’s best to quietly pass by.",Karate Pokémon,Fighting,,1.4,51.0,Sturdy,Inner Focus,Mold Breaker,465.0,75.0,125.0,75.0,30.0,75.0,85.0,https://play.pokemonshowdown.com/audio/cries/sawk.mp3,https://projectpokemon.org/images/normal-sprite/sawk.gif
5,540,Sewaddle,This Pokémon makes clothes for itself. It chews up leaves and sews them with sticky thread extruded from its mouth.,Sewing Pokémon,Bug,Grass,0.3,2.5,Swarm,Chlorophyll,Overcoat,310.0,45.0,53.0,70.0,40.0,60.0,42.0,https://play.pokemonshowdown.com/audio/cries/sewaddle.mp3,https://projectpokemon.org/images/normal-sprite/sewaddle.gif
5,541,Swadloon,Forests where Swadloon live have superb foliage because the nutrients they make from fallen leaves nourish the plant life.,Leaf-Wrapped Pokémon,Bug,Grass,0.5,7.3,Leaf Guard,Chlorophyll,Overcoat,380.0,55.0,63.0,90.0,50.0,80.0,42.0,https://play.pokemonshowdown.com/audio/cries/swadloon.mp3,https://projectpokemon.org/images/normal-sprite/swadloon.gif
5,542,Leavanny,"Upon finding a small Pokémon, it weaves clothing for it from leaves by using the sticky silk secreted from its mouth.",Nurturing Pokémon,Bug,Grass,1.2,20.5,Swarm,Chlorophyll,Overcoat,500.0,75.0,103.0,80.0,70.0,80.0,92.0,https://play.pokemonshowdown.com/audio/cries/leavanny.mp3,https://projectpokemon.org/images/normal-sprite/leavanny.gif
5,543,Venipede,"Venipede and Sizzlipede are similar species, but when the two meet, a huge fight ensues.",Centipede Pokémon,Bug,Poison,0.4,5.3,Poison Point,Swarm,Speed Boost,260.0,30.0,45.0,59.0,30.0,39.0,57.0,https://play.pokemonshowdown.com/audio/cries/venipede.mp3,https://projectpokemon.org/images/normal-sprite/venipede.gif
5,544,Whirlipede,This Pokémon spins itself rapidly and charges into its opponents. Its top speed is just over 60 mph.,Curlipede Pokémon,Bug,Poison,1.2,58.5,Poison Point,Swarm,Speed Boost,360.0,40.0,55.0,99.0,40.0,79.0,47.0,https://play.pokemonshowdown.com/audio/cries/whirlipede.mp3,https://projectpokemon.org/images/normal-sprite/whirlipede.gif
5,545,Scolipede,Scolipede latches on to its prey with the claws on its neck before slamming them into the ground and jabbing them with its claws’ toxic spikes.,Megapede Pokémon,Bug,Poison,2.5,200.5,Poison Point,Swarm,Speed Boost,485.0,60.0,100.0,89.0,55.0,69.0,112.0,https://play.pokemonshowdown.com/audio/cries/scolipede.mp3,https://projectpokemon.org/images/normal-sprite/scolipede.gif
5,546,Cottonee,"It shoots cotton from its body to protect itself. If it gets caught up in hurricane-strength winds, it can get sent to the other side of the Earth.",Cotton Puff Pokémon,Grass,Fairy,0.3,0.6,Prankster,Infiltrator,Chlorophyll,280.0,40.0,27.0,60.0,37.0,50.0,66.0,https://play.pokemonshowdown.com/audio/cries/cottonee.mp3,https://projectpokemon.org/images/normal-sprite/cottonee.gif
5,547,Whimsicott,"It scatters cotton all over the place as a prank. If it gets wet, it’ll become too heavy to move and have no choice but to answer for its mischief.",Windveiled Pokémon,Grass,Fairy,0.7,6.6,Prankster,Infiltrator,Chlorophyll,480.0,60.0,67.0,85.0,77.0,75.0,116.0,https://play.pokemonshowdown.com/audio/cries/whimsicott.mp3,https://projectpokemon.org/images/normal-sprite/whimsicott.gif
5,548,Petilil,Petilil appears around sources of clean water. Boiling leaves from this Pokémon’s head results in a liquid that’s sometimes used as a bug repellent.,Bulb Pokémon,Grass,,0.5,6.6,Chlorophyll,Own Tempo,Leaf Guard,280.0,45.0,35.0,50.0,70.0,50.0,30.0,https://play.pokemonshowdown.com/audio/cries/petilil.mp3,https://projectpokemon.org/images/normal-sprite/petilil.gif
5,549,Lilligant,It’s believed that even first-rate gardeners have a hard time getting the flower on a Lilligant’s head to bloom.,Flowering Pokémon,Grass,,1.1,16.3,Chlorophyll,Own Tempo,Leaf Guard,480.0,70.0,60.0,75.0,110.0,75.0,90.0,https://play.pokemonshowdown.com/audio/cries/lilligant.mp3,https://projectpokemon.org/images/normal-sprite/lilligant.gif
5,550,Basculin,Anglers love the fight this Pokémon puts up on the hook. And there are always more to catch— many people release them into lakes illicitly.,Hostile Pokémon,Water,,1.0,18.0,Reckless,Adaptability,Mold Breaker,460.0,70.0,92.0,65.0,80.0,55.0,98.0,https://play.pokemonshowdown.com/audio/cries/basculin.mp3,https://projectpokemon.org/images/normal-sprite/basculin.gif
5,551,Sandile,"The desert gets cold at night, so when the sun sets, this Pokémon burrows deep into the sand and sleeps until sunrise.",Desert Croc Pokémon,Ground,Dark,0.7,15.2,Intimidate,Moxie,Anger Point,292.0,50.0,72.0,35.0,35.0,35.0,65.0,https://play.pokemonshowdown.com/audio/cries/sandile.mp3,https://projectpokemon.org/images/normal-sprite/sandile.gif
5,552,Krokorok,Krokorok has specialized eyes that enable it to see in the dark. This ability lets Krokorok hunt in the dead of night without getting lost.,Desert Croc Pokémon,Ground,Dark,1.0,33.4,Intimidate,Moxie,Anger Point,351.0,60.0,82.0,45.0,45.0,45.0,74.0,https://play.pokemonshowdown.com/audio/cries/krokorok.mp3,https://projectpokemon.org/images/normal-sprite/krokorok.gif
5,553,Krookodile,This Pokémon is known as the Bully of the Sands. Krookodile’s mighty jaws can bite through heavy plates of iron with almost no effort at all.,Intimidation Pokémon,Ground,Dark,1.5,96.3,Intimidate,Moxie,Anger Point,519.0,95.0,117.0,80.0,65.0,70.0,92.0,https://play.pokemonshowdown.com/audio/cries/krookodile.mp3,https://projectpokemon.org/images/normal-sprite/krookodile.gif
5,554,Darumaka,"It derives its power from fire burning inside its body. If the fire dwindles, this Pokémon will immediately fall asleep.",Zen Charm Pokémon,Fire,,0.6,37.5,Hustle,,Inner Focus,315.0,70.0,90.0,45.0,15.0,45.0,50.0,https://play.pokemonshowdown.com/audio/cries/darumaka.mp3,https://projectpokemon.org/images/normal-sprite/darumaka.gif
5,555,Darmanitan,The thick arms of this hot-blooded Pokémon can deliver punches capable of obliterating a dump truck.,Blazing Pokémon,Fire,,1.3,92.9,Sheer Force,,Zen Mode,480.0,105.0,140.0,55.0,30.0,55.0,95.0,https://play.pokemonshowdown.com/audio/cries/darmanitan.mp3,https://projectpokemon.org/images/normal-sprite/darmanitan.gif
5,556,Maractus,"With noises that could be mistaken for the rattles of maracas, it creates an upbeat rhythm, startling bird Pokémon and making them fly off in a hurry.",Cactus Pokémon,Grass,,1.0,28.0,Water Absorb,Chlorophyll,Storm Drain,461.0,75.0,86.0,67.0,106.0,67.0,60.0,https://play.pokemonshowdown.com/audio/cries/maractus.mp3,https://projectpokemon.org/images/normal-sprite/maractus.gif
5,557,Dwebble,"When it finds a stone appealing, it creates a hole inside it and uses it as its home. This Pokémon is the natural enemy of Roggenrola and Rolycoly.",Rock Inn Pokémon,Bug,Rock,0.3,14.5,Sturdy,Shell Armor,Weak Armor,325.0,50.0,65.0,85.0,35.0,35.0,55.0,https://play.pokemonshowdown.com/audio/cries/dwebble.mp3,https://projectpokemon.org/images/normal-sprite/dwebble.gif
5,558,Crustle,This highly territorial Pokémon prefers dry climates. It won’t come out of its boulder on rainy days.,Stone Home Pokémon,Bug,Rock,1.4,200.0,Sturdy,Shell Armor,Weak Armor,485.0,70.0,105.0,125.0,65.0,75.0,45.0,https://play.pokemonshowdown.com/audio/cries/crustle.mp3,https://projectpokemon.org/images/normal-sprite/crustle.gif
5,559,Scraggy,"If it locks eyes with you, watch out! Nothing and no one is safe from the reckless headbutts of this troublesome Pokémon.",Shedding Pokémon,Dark,Fighting,0.6,11.8,Shed Skin,Moxie,Intimidate,348.0,50.0,75.0,70.0,35.0,70.0,48.0,https://play.pokemonshowdown.com/audio/cries/scraggy.mp3,https://projectpokemon.org/images/normal-sprite/scraggy.gif
5,560,Scrafty,"As halfhearted as this Pokémon’s kicks may seem, they pack enough power to shatter Conkeldurr’s concrete pillars.",Hoodlum Pokémon,Dark,Fighting,1.1,30.0,Shed Skin,Moxie,Intimidate,488.0,65.0,90.0,115.0,45.0,115.0,58.0,https://play.pokemonshowdown.com/audio/cries/scrafty.mp3,https://projectpokemon.org/images/normal-sprite/scrafty.gif
5,561,Sigilyph,Psychic power allows these Pokémon to fly. Some say they were the guardians of an ancient city. Others say they were the guardians’ emissaries.,Avianoid Pokémon,Psychic,Flying,1.4,14.0,Wonder Skin,Magic Guard,Tinted Lens,490.0,72.0,58.0,80.0,103.0,80.0,97.0,https://play.pokemonshowdown.com/audio/cries/sigilyph.mp3,https://projectpokemon.org/images/normal-sprite/sigilyph.gif
5,562,Yamask,"It wanders through ruins by night, carrying a mask that’s said to have been the face it had when it was still human.",Spirit Pokémon,Ghost,,0.5,1.5,Mummy,,,303.0,38.0,30.0,85.0,55.0,65.0,30.0,https://play.pokemonshowdown.com/audio/cries/yamask.mp3,https://projectpokemon.org/images/normal-sprite/yamask.gif
5,563,Cofagrigus,This Pokémon has a body of sparkling gold. People say it no longer remembers that it was once human.,Coffin Pokémon,Ghost,,1.7,76.5,Mummy,,,483.0,58.0,50.0,145.0,95.0,105.0,30.0,https://play.pokemonshowdown.com/audio/cries/cofagrigus.mp3,https://projectpokemon.org/images/normal-sprite/cofagrigus.gif
5,564,Tirtouga,"This Pokémon inhabited ancient seas. Although it can only crawl, it still comes up onto land in search of prey.",Prototurtle Pokémon,Water,Rock,0.7,16.5,Solid Rock,Sturdy,Swift Swim,355.0,54.0,78.0,103.0,53.0,45.0,22.0,https://play.pokemonshowdown.com/audio/cries/tirtouga.mp3,https://projectpokemon.org/images/normal-sprite/tirtouga.gif
5,565,Carracosta,"Carracosta completely devours its prey—bones, shells, and all. Because of this, Carracosta’s own shell grows thick and sturdy.",Prototurtle Pokémon,Water,Rock,1.2,81.0,Solid Rock,Sturdy,Swift Swim,495.0,74.0,108.0,133.0,83.0,65.0,32.0,https://play.pokemonshowdown.com/audio/cries/carracosta.mp3,https://projectpokemon.org/images/normal-sprite/carracosta.gif
5,566,Archen,"This Pokémon was successfully restored from a fossil. As research suggested, Archen is unable to fly. But it’s very good at jumping.",First Bird Pokémon,Rock,Flying,0.5,9.5,Defeatist,,,401.0,55.0,112.0,45.0,74.0,45.0,70.0,https://play.pokemonshowdown.com/audio/cries/archen.mp3,https://projectpokemon.org/images/normal-sprite/archen.gif
5,567,Archeops,"It needs a running start to take off. If Archeops wants to fly, it first needs to run nearly 25 mph, building speed over a course of about 2.5 miles.",First Bird Pokémon,Rock,Flying,1.4,32.0,Defeatist,,,567.0,75.0,140.0,65.0,112.0,65.0,110.0,https://play.pokemonshowdown.com/audio/cries/archeops.mp3,https://projectpokemon.org/images/normal-sprite/archeops.gif
5,568,Trubbish,"Its favorite places are unsanitary ones. If you leave trash lying around, you could even find one of these Pokémon living in your room.",Trash Bag Pokémon,Poison,,0.6,31.0,Stench,Sticky Hold,Aftermath,329.0,50.0,50.0,62.0,40.0,62.0,65.0,https://play.pokemonshowdown.com/audio/cries/trubbish.mp3,https://projectpokemon.org/images/normal-sprite/trubbish.gif
5,569,Garbodor,"This Pokémon eats trash, which turns into poison inside its body. The main component of the poison depends on what sort of trash was eaten.",Trash Heap Pokémon,Poison,,1.9,107.3,Stench,Weak Armor,Aftermath,474.0,80.0,95.0,82.0,60.0,82.0,75.0,https://play.pokemonshowdown.com/audio/cries/garbodor.mp3,https://projectpokemon.org/images/normal-sprite/garbodor.gif
5,570,Zorua,Zorua is a timid Pokémon. This disposition seems to be what led to the development of Zorua’s ability to take on the forms of other creatures.,Tricky Fox Pokémon,Dark,,0.7,12.5,Illusion,,,330.0,40.0,65.0,40.0,80.0,40.0,65.0,https://play.pokemonshowdown.com/audio/cries/zorua.mp3,https://projectpokemon.org/images/normal-sprite/zorua.gif
5,571,Zoroark,"This Pokémon cares deeply about others of its kind, and it will conjure terrifying illusions to keep its den and pack safe.",Illusion Fox Pokémon,Dark,,1.6,81.1,Illusion,,,510.0,60.0,105.0,60.0,120.0,60.0,105.0,https://play.pokemonshowdown.com/audio/cries/zoroark.mp3,https://projectpokemon.org/images/normal-sprite/zoroark.gif
5,572,Minccino,The way it brushes away grime with its tail can be helpful when cleaning. But its focus on spotlessness can make cleaning more of a hassle.,Chinchilla Pokémon,Normal,,0.4,5.8,Cute Charm,Technician,Skill Link,300.0,55.0,50.0,40.0,40.0,40.0,75.0,https://play.pokemonshowdown.com/audio/cries/minccino.mp3,https://projectpokemon.org/images/normal-sprite/minccino.gif
5,573,Cinccino,Its body secretes oil that this Pokémon spreads over its nest as a coating to protect it from dust. Cinccino won’t tolerate even a speck of the stuff.,Scarf Pokémon,Normal,,0.5,7.5,Cute Charm,Technician,Skill Link,470.0,75.0,95.0,60.0,65.0,60.0,115.0,https://play.pokemonshowdown.com/audio/cries/cinccino.mp3,https://projectpokemon.org/images/normal-sprite/cinccino.gif
5,574,Gothita,"Though they’re still only babies, there’s psychic power stored in their ribbonlike feelers, and sometimes they use that power to fight.",Fixation Pokémon,Psychic,,0.4,5.8,Frisk,Competitive,Shadow Tag,290.0,45.0,30.0,50.0,55.0,65.0,45.0,https://play.pokemonshowdown.com/audio/cries/gothita.mp3,https://projectpokemon.org/images/normal-sprite/gothita.gif
5,575,Gothorita,"It’s said that when stars shine in the night sky, this Pokémon will spirit away sleeping children. Some call it the Witch of Punishment.",Manipulate Pokémon,Psychic,,0.7,18.0,Frisk,Competitive,Shadow Tag,390.0,60.0,45.0,70.0,75.0,85.0,55.0,https://play.pokemonshowdown.com/audio/cries/gothorita.mp3,https://projectpokemon.org/images/normal-sprite/gothorita.gif
5,576,Gothitelle,"It has tremendous psychic power, but it dislikes conflict. It’s also able to predict the future based on the movement of the stars.",Astral Body Pokémon,Psychic,,1.5,44.0,Frisk,Competitive,Shadow Tag,490.0,70.0,55.0,95.0,95.0,110.0,65.0,https://play.pokemonshowdown.com/audio/cries/gothitelle.mp3,https://projectpokemon.org/images/normal-sprite/gothitelle.gif
5,577,Solosis,"It communicates with others telepathically. Its body is encapsulated in liquid, but if it takes a heavy blow, the liquid will leak out.",Cell Pokémon,Psychic,,0.3,1.0,Overcoat,Magic Guard,Regenerator,290.0,45.0,30.0,40.0,105.0,50.0,20.0,https://play.pokemonshowdown.com/audio/cries/solosis.mp3,https://projectpokemon.org/images/normal-sprite/solosis.gif
